"age","year","unit","season","area","iter","data"
"all",2000,"unique","all","unique",1,NA
"all",2001,"unique","all","unique",1,NA
"all",2002,"unique","all","unique",1,NA
"all",2003,"unique","all","unique",1,0.45211483208913
"all",2004,"unique","all","unique",1,0.467396384782879
"all",2005,"unique","all","unique",1,0.481462323192578
"all",2006,"unique","all","unique",1,0.453561683672135
"all",2007,"unique","all","unique",1,0.456521836719281
"all",2008,"unique","all","unique",1,0.486211324002464
"all",2009,"unique","all","unique",1,0.510359522514392
"all",2010,"unique","all","unique",1,0.482233584610371
"all",2011,"unique","all","unique",1,0.411453895768774
"all",2012,"unique","all","unique",1,0.412547126274312
"all",2013,"unique","all","unique",1,0.433853787365755
"all",2014,"unique","all","unique",1,0.468191607653395
"all",2015,"unique","all","unique",1,0.455394557801374
"all",2016,"unique","all","unique",1,0.475601757615552
