"age","year","unit","season","area","iter","data"
"all",2000,"unique","all","unique",1,0
"all",2001,"unique","all","unique",1,0
"all",2002,"unique","all","unique",1,0
"all",2003,"unique","all","unique",1,5924267.73
"all",2004,"unique","all","unique",1,5898159.72
"all",2005,"unique","all","unique",1,5572522.71
"all",2006,"unique","all","unique",1,5512048.46
"all",2007,"unique","all","unique",1,5495549.65
"all",2008,"unique","all","unique",1,4878365.77
"all",2009,"unique","all","unique",1,4650401.11
"all",2010,"unique","all","unique",1,4915809.3
"all",2011,"unique","all","unique",1,4770364.87
"all",2012,"unique","all","unique",1,4039092.37
"all",2013,"unique","all","unique",1,4000396.84
"all",2014,"unique","all","unique",1,3904268.68
"all",2015,"unique","all","unique",1,4127552.4
"all",2016,"unique","all","unique",1,4579131.08
