"age","year","unit","season","area","iter","data"
"all",2000,"unique","all","unique",1,NA
"all",2001,"unique","all","unique",1,NA
"all",2002,"unique","all","unique",1,NA
"all",2003,"unique","all","unique",1,0.514575563364449
"all",2004,"unique","all","unique",1,0.481044715946738
"all",2005,"unique","all","unique",1,0.423507672080328
"all",2006,"unique","all","unique",1,0.401806345552365
"all",2007,"unique","all","unique",1,0.399630801279973
"all",2008,"unique","all","unique",1,0.456288336955336
"all",2009,"unique","all","unique",1,0.545293568555958
"all",2010,"unique","all","unique",1,0.522689745620061
"all",2011,"unique","all","unique",1,0.539806538421715
"all",2012,"unique","all","unique",1,0.503790725232064
"all",2013,"unique","all","unique",1,0.528739048613965
"all",2014,"unique","all","unique",1,0.588000354500059
"all",2015,"unique","all","unique",1,0.551622724889835
"all",2016,"unique","all","unique",1,0.513426137686934
