"age","year","unit","season","area","iter","data"
"all",2000,"unique","all","unique",1,NA
"all",2001,"unique","all","unique",1,NA
"all",2002,"unique","all","unique",1,NA
"all",2003,"unique","all","unique",1,NA
"all",2004,"unique","all","unique",1,NA
"all",2005,"unique","all","unique",1,NA
"all",2006,"unique","all","unique",1,NA
"all",2007,"unique","all","unique",1,NA
"all",2008,"unique","all","unique",1,NA
"all",2009,"unique","all","unique",1,NA
"all",2010,"unique","all","unique",1,0.539605358800838
"all",2011,"unique","all","unique",1,0.618774252159611
"all",2012,"unique","all","unique",1,0.516786246999884
"all",2013,"unique","all","unique",1,0.595479826553904
"all",2014,"unique","all","unique",1,0.59757750958114
"all",2015,"unique","all","unique",1,0.948787468113854
"all",2016,"unique","all","unique",1,0.159818597876173
