"age","year","unit","season","area","iter","data"
"all",2000,"unique","all","unique",1,0
"all",2001,"unique","all","unique",1,0
"all",2002,"unique","all","unique",1,0
"all",2003,"unique","all","unique",1,18250983
"all",2004,"unique","all","unique",1,18709125
"all",2005,"unique","all","unique",1,18907397
"all",2006,"unique","all","unique",1,18779122
"all",2007,"unique","all","unique",1,18206051
"all",2008,"unique","all","unique",1,13652798
"all",2009,"unique","all","unique",1,17789657.75
"all",2010,"unique","all","unique",1,16266208.29
"all",2011,"unique","all","unique",1,16329739.33
"all",2012,"unique","all","unique",1,17626761.41
"all",2013,"unique","all","unique",1,17367018.11
"all",2014,"unique","all","unique",1,16607009.97
"all",2015,"unique","all","unique",1,17110451.04
"all",2016,"unique","all","unique",1,16865690.02
