"age","year","unit","season","area","iter","data"
"all",2000,"unique","all","unique",1,NA
"all",2001,"unique","all","unique",1,NA
"all",2002,"unique","all","unique",1,NA
"all",2003,"unique","all","unique",1,0.485424436635551
"all",2004,"unique","all","unique",1,0.518955284053262
"all",2005,"unique","all","unique",1,0.576492327919672
"all",2006,"unique","all","unique",1,0.598193654447635
"all",2007,"unique","all","unique",1,0.600369198720026
"all",2008,"unique","all","unique",1,0.543711663044664
"all",2009,"unique","all","unique",1,0.454706431444042
"all",2010,"unique","all","unique",1,0.477310254379939
"all",2011,"unique","all","unique",1,0.460193461578285
"all",2012,"unique","all","unique",1,0.496209274767936
"all",2013,"unique","all","unique",1,0.471260951386035
"all",2014,"unique","all","unique",1,0.411999645499941
"all",2015,"unique","all","unique",1,0.448377275110165
"all",2016,"unique","all","unique",1,0.486573862313066
