"age","year","unit","season","area","iter","data"
1,"2000",1,"all","unique",1,NA
1,"2001",1,"all","unique",1,NA
1,"2002",1,"all","unique",1,NA
1,"2003",1,"all","unique",1,NA
1,"2004",1,"all","unique",1,NA
1,"2005",1,"all","unique",1,NA
1,"2006",1,"all","unique",1,NA
1,"2007",1,"all","unique",1,NA
1,"2008",1,"all","unique",1,3.59837733977935
1,"2009",1,"all","unique",1,2.98638609034774
1,"2010",1,"all","unique",1,3.43929710960961
1,"2011",1,"all","unique",1,3.64626286927295
1,"2012",1,"all","unique",1,3.6429468824325
1,"2013",1,"all","unique",1,2.94450844626452
1,"2014",1,"all","unique",1,NA
1,"2015",1,"all","unique",1,NA
1,"2016",1,"all","unique",1,NA
2,"2000",1,"all","unique",1,NA
2,"2001",1,"all","unique",1,NA
2,"2002",1,"all","unique",1,NA
2,"2003",1,"all","unique",1,NA
2,"2004",1,"all","unique",1,NA
2,"2005",1,"all","unique",1,NA
2,"2006",1,"all","unique",1,NA
2,"2007",1,"all","unique",1,NA
2,"2008",1,"all","unique",1,3.59837733977935
2,"2009",1,"all","unique",1,2.98638609034774
2,"2010",1,"all","unique",1,3.43929710960961
2,"2011",1,"all","unique",1,3.64626286927295
2,"2012",1,"all","unique",1,3.6429468824325
2,"2013",1,"all","unique",1,2.94450844626452
2,"2014",1,"all","unique",1,NA
2,"2015",1,"all","unique",1,NA
2,"2016",1,"all","unique",1,NA
3,"2000",1,"all","unique",1,NA
3,"2001",1,"all","unique",1,NA
3,"2002",1,"all","unique",1,NA
3,"2003",1,"all","unique",1,NA
3,"2004",1,"all","unique",1,NA
3,"2005",1,"all","unique",1,NA
3,"2006",1,"all","unique",1,NA
3,"2007",1,"all","unique",1,NA
3,"2008",1,"all","unique",1,3.59837733977935
3,"2009",1,"all","unique",1,2.98638609034774
3,"2010",1,"all","unique",1,3.43929710960961
3,"2011",1,"all","unique",1,3.64626286927295
3,"2012",1,"all","unique",1,3.6429468824325
3,"2013",1,"all","unique",1,2.94450844626452
3,"2014",1,"all","unique",1,NA
3,"2015",1,"all","unique",1,NA
3,"2016",1,"all","unique",1,NA
4,"2000",1,"all","unique",1,NA
4,"2001",1,"all","unique",1,NA
4,"2002",1,"all","unique",1,NA
4,"2003",1,"all","unique",1,NA
4,"2004",1,"all","unique",1,NA
4,"2005",1,"all","unique",1,NA
4,"2006",1,"all","unique",1,NA
4,"2007",1,"all","unique",1,NA
4,"2008",1,"all","unique",1,3.59837733977935
4,"2009",1,"all","unique",1,2.98638609034774
4,"2010",1,"all","unique",1,3.43929710960961
4,"2011",1,"all","unique",1,3.64626286927295
4,"2012",1,"all","unique",1,3.6429468824325
4,"2013",1,"all","unique",1,2.94450844626452
4,"2014",1,"all","unique",1,NA
4,"2015",1,"all","unique",1,NA
4,"2016",1,"all","unique",1,NA
5,"2000",1,"all","unique",1,NA
5,"2001",1,"all","unique",1,NA
5,"2002",1,"all","unique",1,NA
5,"2003",1,"all","unique",1,NA
5,"2004",1,"all","unique",1,NA
5,"2005",1,"all","unique",1,NA
5,"2006",1,"all","unique",1,NA
5,"2007",1,"all","unique",1,NA
5,"2008",1,"all","unique",1,3.59837733977935
5,"2009",1,"all","unique",1,2.98638609034774
5,"2010",1,"all","unique",1,3.43929710960961
5,"2011",1,"all","unique",1,3.64626286927295
5,"2012",1,"all","unique",1,3.6429468824325
5,"2013",1,"all","unique",1,2.94450844626452
5,"2014",1,"all","unique",1,NA
5,"2015",1,"all","unique",1,NA
5,"2016",1,"all","unique",1,NA
6,"2000",1,"all","unique",1,NA
6,"2001",1,"all","unique",1,NA
6,"2002",1,"all","unique",1,NA
6,"2003",1,"all","unique",1,NA
6,"2004",1,"all","unique",1,NA
6,"2005",1,"all","unique",1,NA
6,"2006",1,"all","unique",1,NA
6,"2007",1,"all","unique",1,NA
6,"2008",1,"all","unique",1,3.59837733977935
6,"2009",1,"all","unique",1,2.98638609034774
6,"2010",1,"all","unique",1,3.43929710960961
6,"2011",1,"all","unique",1,3.64626286927295
6,"2012",1,"all","unique",1,3.6429468824325
6,"2013",1,"all","unique",1,2.94450844626452
6,"2014",1,"all","unique",1,NA
6,"2015",1,"all","unique",1,NA
6,"2016",1,"all","unique",1,NA
7,"2000",1,"all","unique",1,NA
7,"2001",1,"all","unique",1,NA
7,"2002",1,"all","unique",1,NA
7,"2003",1,"all","unique",1,NA
7,"2004",1,"all","unique",1,NA
7,"2005",1,"all","unique",1,NA
7,"2006",1,"all","unique",1,NA
7,"2007",1,"all","unique",1,NA
7,"2008",1,"all","unique",1,3.59837733977935
7,"2009",1,"all","unique",1,2.98638609034774
7,"2010",1,"all","unique",1,3.43929710960961
7,"2011",1,"all","unique",1,3.64626286927295
7,"2012",1,"all","unique",1,3.6429468824325
7,"2013",1,"all","unique",1,2.94450844626452
7,"2014",1,"all","unique",1,NA
7,"2015",1,"all","unique",1,NA
7,"2016",1,"all","unique",1,NA
